# source=aligned; spa/RV09 via Clear-Bible/Alignments manual word alignment
surface	strong	count	share
consumirás	H7999	1	0.333
consumiráse	H3615	1	1.000
consumiré	H3615	2	1.000
consumiréis	H8313	1	0.500
consumiréis	H4743	1	0.500
consumiste	H6213	1	1.000
consumió	H0398	22	0.917
consumió	H3615	1	0.042
consumió	H8552	1	0.042
consumiólas	H0398	1	1.000
consumáis	G0355	1	1.000
consumí	H3615	1	1.000
consumía	H0398	2	1.000
consumílos	H3615	1	1.000
consumístelos	H3615	1	1.000
consérvate	G4572	1	1.000
consúmate	H0398	2	1.000
contaba	H7737	1	1.000
contaban	G1834	2	0.400
contaban	H4487	1	0.200
contaban	H1961	1	0.200
contaban	G0518	1	0.200
contad	H5608	3	1.000
contada	G3049	3	0.500
contada	H4487	1	0.167
contada	H2302	1	0.167
contada	H5608	1	0.167
contado	H5608	6	0.273
contado	H2803	5	0.227
contado	H6485	2	0.091
contado	G1834	2	0.091
contado	H3187	1	0.045
contado	H5610	1	0.045
contado	H3161	1	0.045
contado	H4487	1	0.045
contado	G3049	1	0.045
contado	G2674	1	0.045
contado	G4785	1	0.045
contados	H6485	74	0.841
contados	H3187	5	0.057
contados	H4557	3	0.034
contados	G0705	2	0.023
contados	H5608	1	0.011
contados	H6486	1	0.011
contados	H7121	1	0.011
contados	G3049	1	0.011
contamina	G2840	6	0.857
contamina	G4695	1	0.143
contaminaciones	G0234	1	0.500
contaminaciones	G3393	1	0.500
contaminación	G0784	1	1.000
contaminad	H2930	1	1.000
contaminada	H2930	3	0.429
contaminada	H2610	2	0.286
contaminada	H1351	1	0.143
contaminada	G4695	1	0.143
contaminadas	H1351	1	1.000
contaminado	H2930	8	0.727
contaminado	H2931	1	0.091
contaminado	H2610	1	0.091
contaminado	H0859	1	0.091
contaminados	G3392	2	0.667
contaminados	H1351	1	0.333
contaminan	G2840	2	0.667
contaminan	H1352	1	0.333
contaminando	H2930	2	1.000
contaminar	G2840	2	0.667
contaminar	H2490	1	0.333
contaminarlo	H2930	1	0.500
contaminarlo	H2490	1	0.500
contaminaron	H2490	3	0.500
contaminaron	H2930	2	0.333
contaminaron	G0818	1	0.167
contaminarse	H2930	2	0.667
contaminarse	H1351	1	0.333
contaminará	H2930	4	0.800
contaminará	H2490	1	0.200
contaminarán	H2930	1	1.000
contaminarás	H2490	1	0.500
contaminarás	H2930	1	0.500
contaminaréis	H2610	1	1.000
contaminaste	H2930	1	1.000
contaminasteis	H2930	3	1.000
contaminen	H2930	2	1.000
contamines	H2490	1	1.000
contamináis	H2930	1	1.000
contaminándola	H2930	1	1.000
contaminándote	H2930	1	1.000
contamináronse	H2930	1	1.000
contaminéis	H2930	4	1.000
contaminó	H2930	4	0.800
contaminó	H2931	1	0.200
contamos	H5608	1	1.000
contando	H5608	3	0.600
contando	G1555	1	0.200
contando	G1334	1	0.200
contar	H5608	9	0.529
contar	H4487	4	0.235
contar	H1697	1	0.059
contar	H3789	1	0.059
contar	H8159	1	0.059
contar	G0705	1	0.059
contare	H5608	1	0.500
contare	G1555	1	0.500
contaremos	H5046	1	1.000
contarle	H5608	1	1.000
contaron	H6485	9	0.474
contaron	G0518	4	0.211
contaron	H5046	2	0.105
contaron	G1334	2	0.105
contaron	H1697	1	0.053
contaron	H5608	1	0.053
contarse	H3201	1	1.000
contará	H2803	3	0.333
contará	H4487	1	0.111
contará	H5608	1	0.111
contará	H8085	1	0.111
contará	H6485	1	0.111
contará	H7878	1	0.111
contará	G1334	1	0.111
contarán	H5608	1	1.000
contarás	H6485	5	0.714
contarás	H5046	1	0.143
contarás	H5608	1	0.143
contaré	H5608	4	1.000
contaréis	H5608	2	0.500
contaréis	H6485	1	0.250
contaréis	H1121	1	0.250
contaría	H5046	1	1.000
contasteis	H5608	1	1.000
contemos	H5608	1	1.000
contempla	H7200	1	1.000
contemplan	H7891	1	1.000
contemplar	H2372	1	1.000
contemplarán	H7200	1	1.000
contenciones	G2054	1	1.000
contencioso	G5380	1	1.000
contenciosos	G1537	1	1.000
contención	G2052	2	0.667
contención	G3948	1	0.333
contender	H7378	1	0.500
contender	H1777	1	0.500
contenderá	H7378	2	0.500
contenderá	H1777	1	0.250
contenderá	G2051	1	0.250
contenderán	H8451	1	1.000
contendido	H6617	1	1.000
contendiere	H8199	1	1.000
contendieron	H7378	1	1.000
contendáis	G1864	1	1.000
contendía	G1252	1	1.000
contendían	G3164	1	0.250
contendían	G1252	1	0.250
contendían	G1264	1	0.250
contendían	G4934	1	0.250
contener	H3557	1	1.000
contenerla	H6845	1	1.000
contenerse	H0662	1	1.000
contentamiento	H2656	3	0.231
contentamiento	H7521	2	0.154
contentamiento	H7522	2	0.154
contentamiento	H1419	1	0.077
contentamiento	H8378	1	0.077
contentamiento	H5315	1	0.077
contentamiento	H8669	1	0.077
contentamiento	H8055	1	0.077
contentamiento	G0841	1	0.077
contentaos	G0714	1	1.000
contentarme	G1510	1	1.000
contento	H8056	1	0.200
contento	H2656	1	0.200
contento	H7442	1	0.200
contento	H2896	1	0.200
contento	G0714	1	0.200
contentos	G0714	2	0.500
contentos	H3190	1	0.250
contentos	H8055	1	0.250
contenía	H3557	1	0.500
contenía	G2192	1	0.500
contienda	H7379	3	0.333
contienda	H7378	1	0.111
contienda	H0376	1	0.111
contienda	H4683	1	0.111
contienda	H7971	1	0.111
contienda	G2052	1	0.111
contienda	G1261	1	0.111
contiendan	G3054	1	1.000
contiendas	G2054	4	0.267
contiendas	H4079	2	0.133
contiendas	H1624	2	0.133
contiendas	H4421	1	0.067
contiendas	H4066	1	0.067
contiendas	H7379	1	0.067
contiendas	G1253	1	0.067
contiendas	G2052	1	0.067
contiendas	G1261	1	0.067
contiendas	G3163	1	0.067
contienden	H3401	2	1.000
contiene	G4023	1	1.000
contigo	H5973	92	0.472
contigo	H0854	53	0.272
contigo	G3326	9	0.046
contigo	H5971	5	0.026
contigo	H0413	4	0.021
contigo	H3807	4	0.021
contigo	H5921	4	0.021
contigo	G4671	4	0.021
contigo	H0853	3	0.015
contigo	G4862	3	0.015
contigo	H0859	2	0.010
contigo	H0408	1	0.005
contigo	H5704	1	0.005
contigo	H0834	1	0.005
contigo	H2050	1	0.005
contigo	H6440	1	0.005
contigo	H5972	1	0.005
contigo	H6974	1	0.005
contigo	H0871	1	0.005
contigo	H4360	1	0.005
contigo	G2532	1	0.005
contigo	G4572	1	0.005
contigo	G4675	1	0.005
continencia	G1467	1	1.000
continente	G1468	1	1.000
continua	H8548	2	0.400
continua	H2956	2	0.400
continua	H3605	1	0.200
continuamente	H8548	24	0.923
continuamente	H3605	1	0.038
continuamente	G1519	1	0.038
continuas	H3119	1	0.500
continuas	G4437	1	0.500
continuo	H8548	34	0.895
continuo	H3117	1	0.026
continuo	H5769	1	0.026
continuo	G0603	1	0.026
continuo	G0088	1	0.026
contorno	H5439	1	1.000
contornos	H5439	4	0.800
contornos	H2542	1	0.200
contra	H5921	432	0.474
contra	H0413	124	0.136
contra	H0871	71	0.078
contra	G2596	52	0.057
contra	G1909	37	0.041
contra	H5973	32	0.035
contra	H3807	31	0.034
contra	G1519	19	0.021
contra	G4314	15	0.016
contra	H7453	9	0.010
contra	H0854	8	0.009
contra	G3326	7	0.008
contra	H5048	5	0.005
contra	H0376	5	0.005
contra	H5922	5	0.005
contra	G3844	5	0.005
contra	H0853	4	0.004
contra	H6440	3	0.003
contra	G4675	3	0.003
contra	H4480	2	0.002
contra	H7122	2	0.002
contra	H6965	2	0.002
contra	H0834	2	0.002
contra	G1799	2	0.002
contra	H0639	1	0.001
contra	H3206	1	0.001
contra	H1144	1	0.001
contra	H7147	1	0.001
contra	H7235	1	0.001
contra	H5046	1	0.001
contra	H0310	1	0.001
contra	H1961	1	0.001
contra	H0113	1	0.001
contra	H1931	1	0.001
contra	H0341	1	0.001
contra	H0408	1	0.001
contra	H7194	1	0.001
contra	H5749	1	0.001
contra	H0136	1	0.001
contra	H4929	1	0.001
contra	H4428	1	0.001
contra	H3064	1	0.001
contra	H3789	1	0.001
contra	H1396	1	0.001
contra	H0996	1	0.001
contra	H5159	1	0.001
contra	H1984	1	0.001
contra	H0510	1	0.001
contra	H2205	1	0.001
contra	H7023	1	0.001
contra	H3898	1	0.001
contra	H7093	1	0.001
contra	H5980	1	0.001
contra	H5974	1	0.001
contra	H6655	1	0.001
contra	G2192	1	0.001
contra	G3588	1	0.001
contra	G1727	1	0.001
contra	G2248	1	0.001
contradecir	G0471	1	1.000
contradicción	G0485	3	1.000
contradice	G0483	1	1.000
contradicho	G0368	1	1.000
contradiciendo	G0498	1	0.500
contradiciendo	G0483	1	0.500
contradictor	G0483	1	1.000
contrajo	H5384	2	1.000
contrapuestas	H6901	1	1.000
contraria	G5227	1	1.000
contrario	G1727	2	0.400
contrario	H2015	1	0.200
contrario	H7852	1	0.200
contrario	H2016	1	0.200
contrarios	H8130	1	0.333
contrarios	H7853	1	0.333
contrarios	G1727	1	0.333
contrarrestarle	H7725	1	1.000
contrataban	H7402	1	1.000
contrato	H8545	1	0.500
contrato	H4242	1	0.500
contribuir	H5414	1	1.000
contristado	G3076	1	1.000
contristados	G3076	5	1.000
contristare	G3076	1	1.000
contristaron	H5953	1	1.000
contristará	H3512	1	1.000
contristo	G3076	1	1.000
contristé	G3076	1	1.000
contristéis	G3076	1	1.000
contristó	G3076	2	1.000
contrito	H7665	1	1.000
contritos	H1793	1	1.000
contumaces	G0506	2	0.667
contumaces	G0829	1	0.333
contumaz	H5637	3	0.600
contumaz	H7728	2	0.400
conturbáronse	H2865	1	1.000
conturbéis	G2360	1	1.000
contuve	H3607	1	1.000
contádmelo	H5608	1	1.000
contáronle	H5046	1	1.000
contéis	H5608	1	1.000
contó	H5608	8	0.421
contó	H6485	4	0.211
contó	H5046	3	0.158
contó	H4483	1	0.053
contó	G0518	1	0.053
contó	G1334	1	0.053
contó	G1834	1	0.053
contóle	H5608	1	1.000
contóles	G1334	1	1.000
contóme	H2803	1	1.000
convalecido	H2388	1	1.000
convalecí	H6965	1	1.000
convencer	G1651	1	1.000
convencido	G4135	1	0.500
convencido	G1651	1	0.500
convencía	G1246	1	1.000
convengamos	H0225	1	1.000
conveniente	H4634	1	0.500
conveniente	G1163	1	0.500
convenio	H0996	1	1.000
convenía	G4241	2	0.667
convenía	G1163	1	0.333
conversaciones	G3657	1	0.500
conversaciones	G0391	1	0.500
conversación	G0391	8	1.000
conversad	G0390	1	1.000
conversar	G0390	2	1.000
conversaron	G4863	1	1.000
conversión	G1995	1	1.000
convertida	H2015	1	1.000
convertido	H7725	2	0.667
convertido	H3332	1	0.333
convertidos	H7725	1	1.000
convertir	H7725	1	1.000
convertirlas	G4762	1	1.000
convertirlos	H7725	1	1.000
convertirnos	H7725	1	1.000
convertirse	H7725	1	1.000
convertirá	H2015	1	0.500
convertirá	G1994	1	0.500
convertirán	H7725	2	1.000
convertisteis	G1994	1	1.000
convertíos	H7725	8	0.889
convertíos	G1994	1	0.111
convidado	H7121	6	0.545
convidado	G2564	5	0.455
convidados	H7121	7	0.538
convidados	H0398	2	0.154
convidados	G0345	2	0.154
convidados	G2564	2	0.154
convidar	G0479	1	1.000
convido	G2564	1	1.000
convidó	H7121	4	1.000
conviene	G4851	4	0.174
conviene	H5000	3	0.130
conviene	G4241	3	0.130
conviene	G1210	3	0.130
conviene	G2520	2	0.087
conviene	G0433	2	0.087
conviene	H3559	1	0.043
conviene	H3807	1	0.043
conviene	H4998	1	0.043
conviene	G4856	1	0.043
conviene	G3165	1	0.043
conviene	G5534	1	0.043
convienen	G4851	1	0.500
convienen	G0433	1	0.500
convierta	H7725	1	0.500
convierta	G0654	1	0.500
conviertan	G1994	4	0.571
conviertan	H1961	1	0.143
conviertan	H7725	1	0.143
conviertan	G4762	1	0.143
conviertas	H7725	1	1.000
convierten	G1994	1	1.000
convino	G1163	2	0.667
convino	H8085	1	0.333
convirtiendo	G3346	1	1.000
convirtiere	H7725	1	0.500
convirtiere	G1994	1	0.500
convirtieren	H7725	7	1.000
convirtieres	H7725	3	1.000
convirtieron	H7725	3	0.500
convirtieron	H2015	1	0.167
convirtieron	G1994	1	0.167
convirtieron	G1096	1	0.167
convirtiese	H7725	2	1.000
convirtiesen	G1994	1	1.000
convirtió	H7725	1	0.250
convirtió	H7760	1	0.250
convirtió	G1994	1	0.250
convirtió	G1096	1	0.250
convirtáis	G1994	1	1.000
convite	H4960	3	1.000
convites	G0026	1	1.000
conviértanse	H7725	1	1.000
conviértase	H7725	2	1.000
conviérteme	H7725	1	1.000
conviértete	H7725	2	1.000
convocaciones	H4744	2	1.000
convocación	H4744	16	0.941
convocación	H6116	1	0.059
convocado	H7121	1	1.000
convocados	G4863	1	1.000
convocan	G4779	1	1.000
convocando	G4779	1	1.000
convocar	H4744	1	0.500
convocar	H7121	1	0.500
convocaron	H7121	1	0.333
convocaron	G4779	1	0.333
convocaron	G4341	1	0.333
convocará	H7121	1	1.000
convocaréis	H7121	3	1.000
convoco	H7121	1	1.000
convocó	H8085	2	0.400
convocó	H7121	1	0.200
convocó	H6817	1	0.200
convocó	G4779	1	0.200
convoqué	H5414	1	0.500
convoqué	H7121	1	0.500
conyugal	H5772	1	1.000
conías	H3659	3	1.000
cooperadores	G4904	2	1.000
coos	G2972	1	1.000
copa	H3563	8	0.267
copa	G4221	8	0.267
copa	G5357	7	0.233
copa	H1375	5	0.167
copa	H7105	1	0.033
copa	H6788	1	0.033
copas	H1375	8	0.471
copas	G5357	5	0.294
copas	H7218	2	0.118
copas	H3563	1	0.059
copas	H4219	1	0.059
copero	H4945	3	1.000
coperos	H4945	6	1.000
copia	H6572	3	0.600
copia	H7235	1	0.200
copia	H7230	1	0.200
copiaron	H6275	1	1.000
cora	H7141	6	1.000
coraita	H7145	1	1.000
coraitas	H6981	1	1.000
coral	H7215	1	1.000
corales	H7215	1	1.000
coraza	H8302	1	1.000
corazas	G2382	3	0.750
corazas	H8302	1	0.250
corazones	G2588	50	0.781
corazones	H3824	7	0.109
corazones	H3820	4	0.062
corazones	G2589	2	0.031
corazones	G0302	1	0.016
corazín	G5523	2	1.000
corazón	H3820	484	0.585
corazón	H3824	217	0.262
corazón	G2588	99	0.120
corazón	H2388	9	0.011
corazón	H0047	2	0.002
corazón	H3823	2	0.002
corazón	H7760	2	0.002
corazón	H2050	1	0.001
corazón	H5221	1	0.001
corazón	H0859	1	0.001
corazón	H4480	1	0.001
corazón	H2552	1	0.001
corazón	H3629	1	0.001
corazón	H0833	1	0.001
corazón	H1739	1	0.001
corazón	H2389	1	0.001
corazón	H3826	1	0.001
corazón	H3825	1	0.001
corazón	G5213	1	0.001
corbán	G2878	1	1.000
corchetes	H7165	6	1.000
corcovado	H1384	1	1.000
corcovas	H1707	1	1.000
cordel	H6957	7	0.636
cordel	H2256	3	0.273
cordel	H6616	1	0.091
cordeles	H2256	1	1.000
cordera	H3535	3	0.600
cordera	H3776	1	0.200
cordera	H7716	1	0.200
corderas	H3535	3	1.000
corderitos	H1121	2	1.000
cordero	H3532	38	0.404
cordero	G0721	29	0.309
cordero	H7716	16	0.170
cordero	H3775	4	0.043
cordero	G0286	4	0.043
cordero	H2924	2	0.021
cordero	H3733	1	0.011
corderos	H3532	57	0.803
corderos	H3733	7	0.099
corderos	H3775	2	0.028
corderos	H0563	2	0.028
corderos	H6629	1	0.014
corderos	G0704	1	0.014
corderos	G0721	1	0.014
cordial	H5315	1	1.000
cordoncillo	H0330	1	1.000
cordones	H1543	1	0.500
cordones	H2256	1	0.500
cordura	H3820	4	0.500
cordura	H4209	1	0.125
cordura	H0998	1	0.125
cordura	H0995	1	0.125
cordura	H7922	1	0.125
cordón	H6616	5	0.556
cordón	H8615	2	0.222
cordón	H5439	1	0.111
cordón	H2339	1	0.111
core	H7141	1	1.000
corintios	G2881	2	1.000
corinto	G2882	6	1.000
cornelio	G2883	8	1.000
cornerina	H7718	1	1.000
corneta	H7782	1	1.000
cornisa	H2213	6	1.000
coro	H8426	1	0.500
coro	H3734	1	0.500
corona	G4735	15	0.469
corona	H5145	6	0.188
corona	H5850	6	0.188
corona	H3804	3	0.094
corona	H6059	1	0.031
corona	H5849	1	0.031
coronado	G4737	2	1.000
coronarán	H3803	1	1.000
coronas	G4735	3	0.500
coronas	H5850	2	0.333
coronas	H5849	1	0.167
coronástele	G4737	1	1.000
coronó	H5849	1	1.000
coros	H3734	8	0.727
coros	H8426	2	0.182
coros	G2884	1	0.091
corporal	G4984	2	0.667
corporal	G4983	1	0.333
corporalmente	G4985	1	1.000
corra	H1556	1	0.333
corra	H7323	1	0.333
corra	G5143	1	0.333
corral	G0833	1	1.000
corrales	H7517	1	0.500
corrales	H1448	1	0.500
corramos	G5143	1	1.000
corran	H7323	1	0.500
corran	H0935	1	0.500
corre	H7323	6	0.857
corre	G5143	1	0.143
correa	G2438	3	0.600
correa	H8288	2	0.400
correas	G2438	1	1.000
corrección	H4148	11	0.647
corrección	H8433	6	0.353
corred	G5143	1	1.000
corredor	H4109	1	0.500
corredor	H1870	1	0.500
corredores	H7298	1	1.000
corregidos	H3256	1	1.000
corregir	G1882	1	1.000
corregirá	H3198	1	1.000
corren	G5143	3	0.300
corren	H7323	2	0.200
corren	H5140	2	0.200
corren	H5413	1	0.100
corren	H1980	1	0.100
corren	H5064	1	0.100
correo	H7323	2	1.000
correos	H7323	6	1.000
correr	H7323	3	0.429
correr	H4794	2	0.286
correr	H3381	1	0.143
correr	G5143	1	0.143
correremos	H7323	1	1.000
correrá	H7323	1	1.000
correrán	H7323	6	0.545
correrán	H5102	3	0.273
correrán	H3651	1	0.091
correrán	G4482	1	0.091
correré	H7323	5	1.000
corresponde	G0499	1	1.000
corresponder	G0489	1	1.000
correspondientes	H5921	1	1.000
corretean	H7430	1	1.000
corrido	G5143	2	0.500
corrido	H0954	1	0.250
corrido	G5295	1	0.250
corriendo	H7323	9	0.562
corriendo	G5143	2	0.125
corriendo	G4370	2	0.125
corriendo	H1980	1	0.062
corriendo	G4390	1	0.062
corriendo	G1532	1	0.062
corriente	H0793	1	0.250
corriente	H7641	1	0.250
corriente	H3105	1	0.250
corriente	H4726	1	0.250
corrientes	H5140	3	0.429
corrientes	H0650	1	0.143
corrientes	H2975	1	0.143
corrientes	H2988	1	0.143
corrientes	H8585	1	0.143
corrieres	H7323	1	1.000
corrieron	H7323	2	0.500
corrieron	H1980	1	0.250
corrieron	H2100	1	0.250
corriesen	H7323	2	1.000
corrige	H3256	2	0.500
corrige	H3198	1	0.250
corrige	H3722	1	0.250
corriges	H3256	1	1.000
corrigiendo	H3198	1	1.000
corrigieses	G1930	1	1.000
corrija	G3811	1	1.000
corriste	H7323	1	1.000
corrió	H7323	19	0.731
corrió	G5143	5	0.192
corrió	G4390	1	0.038
corrió	G2701	1	0.038
corro	G5143	1	1.000
corroboradme	H7502	1	1.000
corroborados	G1412	1	1.000
corroborasteis	H2388	1	1.000
corrobore	G4599	1	1.000
corrompe	G0853	2	0.500
corrompe	H7843	1	0.250
corrompe	G1311	1	0.250
corrompen	G5351	2	1.000
corromperéis	H7843	1	1.000
corrompida	H7843	2	1.000
corrompido	H7843	5	0.455
corrompido	H0444	2	0.182
corrompido	G5351	2	0.182
corrompido	H2254	1	0.091
corrompido	G4550	1	0.091
corrompiereis	H7843	1	1.000
corrompieron	G2559	1	1.000
corrompiste	H7843	2	1.000
corrompiéronse	H7843	2	1.000
corrompió	H0887	1	0.500
corrompió	H5493	1	0.500
corrompióse	H5628	1	0.500
corrompióse	H2256	1	0.500
corrompáis	H7843	1	1.000
corrompían	H7843	1	1.000
corros	H4246	1	1.000
corrosión	H6356	1	1.000
corrupción	G1312	6	0.375
corrupción	G5356	6	0.375
corrupción	H4893	1	0.062
corrupción	H7843	1	0.062
corrupción	H7845	1	0.062
corrupción	H1097	1	0.062
corruptible	G5349	5	1.000
corruptibles	G5349	1	1.000
corruptores	H7843	1	1.000
corruptos	G1311	1	0.500
corruptos	G2704	1	0.500
corráis	G4936	1	1.000
corría	H7323	4	0.500
corría	H1982	1	0.125
corría	H3332	1	0.125
corría	H5674	1	0.125
corría	G0565	1	0.125
corríais	G5143	1	1.000
corrían	H1980	1	0.250
corrían	H7323	1	0.250
corrían	H7519	1	0.250
corrían	G5143	1	0.250
corrías	H7521	1	1.000
corrígete	H3256	1	1.000
corta	H2404	1	0.250
corta	H3772	1	0.250
corta	H7112	1	0.250
corta	H2672	1	0.250
cortaba	H1548	2	1.000
cortaban	G2875	2	1.000
cortad	H3772	1	1.000
cortada	H3772	16	0.762
cortada	H1438	1	0.048
cortada	H3582	1	0.048
cortada	H4448	1	0.048
cortada	H1826	1	0.048
cortada	H0622	1	0.048
cortadas	H3772	2	0.500
cortadas	H1496	1	0.250
cortadas	H3683	1	0.250
cortado	H3772	10	0.400
cortado	H1438	3	0.120
cortado	G1581	3	0.120
cortado	H6213	1	0.040
cortado	H6998	1	0.040
cortado	H2522	1	0.040
cortado	H4390	1	0.040
cortado	H1629	1	0.040
cortado	H7060	1	0.040
cortado	H1504	1	0.040
cortado	H1820	1	0.040
cortado	G0609	1	0.040
cortador	H3772	1	1.000
cortadores	H2672	1	0.333
cortadores	H3772	1	0.333
cortadores	H2404	1	0.333
cortados	H3772	2	0.250
cortados	H1438	2	0.250
cortados	H7112	1	0.125
cortados	H7059	1	0.125
cortados	H7060	1	0.125
cortados	H2672	1	0.125
cortamiento	G2699	1	1.000
cortando	G4014	1	1.000
cortar	H3772	4	0.571
cortar	H2404	1	0.143
cortar	H5394	1	0.143
cortar	G1581	1	0.143
cortaremos	H3772	1	1.000
cortaron	H3772	4	0.400
cortaron	H7112	1	0.100
cortaron	H1234	1	0.100
cortaron	H6458	1	0.100
cortaron	H1504	1	0.100
cortaron	H1438	1	0.100
cortaron	G0609	1	0.100
cortará	H7167	1	0.143
cortará	H6213	1	0.143
cortará	H1219	1	0.143
cortará	H3772	1	0.143
cortará	H5362	1	0.143
cortará	H5493	1	0.143
cortará	G1371	1	0.143
cortarán	H3772	1	0.500
cortarán	H2404	1	0.500
cortarás	H5409	1	0.200
cortarás	H7112	1	0.200
cortarás	H1254	1	0.200
cortarás	H4390	1	0.200
cortarás	G1581	1	0.200
cortaré	H3772	8	0.667
cortaré	H1438	1	0.083
cortaré	H6967	1	0.083
cortaré	H6789	1	0.083
cortaré	H6998	1	0.083
cortaréis	H5362	1	1.000
cortarélos	H5486	1	1.000
cortasen	H2672	1	1.000
corte	H2404	1	0.333
corte	H3772	1	0.333
corte	G4753	1	0.333
corten	H3772	1	1.000
cortes	H5927	1	1.000
cortijos	H2691	1	0.500
cortijos	G0068	1	0.500
cortina	H3407	21	0.778
cortina	H4539	4	0.148
cortina	H1852	1	0.037
cortina	H4666	1	0.037
cortinas	H3407	28	0.651
cortinas	H7050	14	0.326
cortinas	H5980	1	0.023
corto	H7116	1	0.333
corto	H2948	1	0.333
corto	G4958	1	0.333
cortos	H7116	2	1.000
corté	H7088	1	0.500
corté	H2672	1	0.500
cortémoslo	H3772	1	1.000
cortó	H3772	4	0.286
cortó	H1234	2	0.143
cortó	H7112	2	0.143
cortó	H5409	1	0.071
cortó	H8158	1	0.071
cortó	H7094	1	0.071
cortó	H2672	1	0.071
cortó	H1438	1	0.071
cortó	G0609	1	0.071
corzo	H3180	1	1.000
coré	H7141	27	0.844
coré	H7145	3	0.094
coré	H6981	1	0.031
coré	G2879	1	0.031
cos	H6976	2	1.000
cosa	H1697	54	0.429
cosa	G2076	8	0.063
cosa	H3972	5	0.040
cosa	H3605	5	0.040
cosa	G5100	5	0.040
cosa	H3627	4	0.032
cosa	H3509	3	0.024
cosa	H2063	2	0.016
cosa	H2896	2	0.016
cosa	G4229	2	0.016
cosa	H5315	1	0.008
cosa	H2557	1	0.008
cosa	H6944	1	0.008
cosa	H2931	1	0.008
cosa	H0834	1	0.008
cosa	H0009	1	0.008
cosa	H0369	1	0.008
cosa	H1696	1	0.008
cosa	H3117	1	0.008
cosa	H2088	1	0.008
cosa	H0562	1	0.008
cosa	H0259	1	0.008
cosa	H4639	1	0.008
cosa	H3671	1	0.008
cosa	H0428	1	0.008
cosa	H5861	1	0.008
cosa	G4487	1	0.008
cosa	G2927	1	0.008
cosa	G0614	1	0.008
cosa	G2816	1	0.008
cosa	G0514	1	0.008
cosa	G2070	1	0.008
cosa	G2119	1	0.008
cosa	G2537	1	0.008
cosa	G1722	1	0.008
cosa	G3056	1	0.008
cosa	G0197	1	0.008
cosa	G4671	1	0.008
cosa	G1511	1	0.008
cosa	G3756	1	0.008
cosa	G0807	1	0.008
cosa	G1487	1	0.008
cosa	G5426	1	0.008
cosa	G0480	1	0.008
cosa	G2937	1	0.008
cosa	G3739	1	0.008
cosam	G2973	1	1.000
cosas	H1697	42	0.235
cosas	H6944	10	0.056
cosas	G5213	8	0.045
cosas	G3588	8	0.045
cosas	G5023	8	0.045
cosas	H0834	6	0.034
cosas	H3605	5	0.028
cosas	G3745	5	0.028
cosas	G3739	5	0.028
cosas	G2076	5	0.028
cosas	G3956	5	0.028
cosas	G4487	4	0.022
cosas	G1096	3	0.017
cosas	G4229	3	0.017
cosas	H0310	2	0.011
cosas	H0428	2	0.011
cosas	H1992	2	0.011
cosas	G3195	2	0.011
cosas	G2036	2	0.011
cosas	G3427	2	0.011
cosas	G4183	2	0.011
cosas	H0595	1	0.006
cosas	H1961	1	0.006
cosas	H1696	1	0.006
cosas	H3509	1	0.006
cosas	H1431	1	0.006
cosas	H3651	1	0.006
cosas	H8147	1	0.006
cosas	H7496	1	0.006
cosas	H2007	1	0.006
cosas	H7451	1	0.006
cosas	H7969	1	0.006
cosas	H2896	1	0.006
cosas	H0935	1	0.006
cosas	H2319	1	0.006
cosas	H7227	1	0.006
cosas	H0857	1	0.006
cosas	H7223	1	0.006
cosas	H7122	1	0.006
cosas	H4261	1	0.006
cosas	H4609	1	0.006
cosas	G5535	1	0.006
cosas	G0846	1	0.006
cosas	G4675	1	0.006
cosas	G3056	1	0.006
cosas	G2097	1	0.006
cosas	G5455	1	0.006
cosas	G5182	1	0.006
cosas	G5209	1	0.006
cosas	G0756	1	0.006
cosas	G4314	1	0.006
cosas	G1537	1	0.006
cosas	G2258	1	0.006
cosas	G1473	1	0.006
cosas	G1699	1	0.006
cosas	G1519	1	0.006
cosas	G4012	1	0.006
cosas	G5130	1	0.006
cosas	G5100	1	0.006
cosas	G0808	1	0.006
cosas	G1526	1	0.006
cosas	G5245	1	0.006
cosas	G1299	1	0.006
cosas	G1754	1	0.006
cosas	G2513	1	0.006
cosas	G5125	1	0.006
cosas	G5246	1	0.006
cosas	G3045	1	0.006
cosas	G0565	1	0.006
cosecha	H0614	2	0.286
cosecha	H4395	1	0.143
cosecha	H8393	1	0.143
cosecha	H0622	1	0.143
cosecha	H7105	1	0.143
cosecha	H0625	1	0.143
cosechas	H7019	1	1.000
coselete	H8473	2	0.500
coselete	H8302	2	0.500
coseletes	H8302	1	1.000
cosen	H8609	1	1.000
coser	H8609	1	1.000
cosieron	H8609	1	1.000
costa	H2348	2	0.286
costa	H3027	1	0.143
costa	H3802	1	0.143
costa	H7097	1	0.143
costa	H8193	1	0.143
costa	G3882	1	0.143
costado	G4125	4	0.800
costado	H6654	1	0.200
costados	H6654	2	0.500
costados	H7253	2	0.500
costal	H0572	7	1.000
costales	H0572	7	1.000
costeándola	G3881	1	1.000
costilla	H6763	1	1.000
costillas	H6763	1	0.500
costillas	H5967	1	0.500
costosos	G4185	1	1.000
costumbre	H4941	10	0.286
costumbre	H5079	6	0.171
costumbre	G1485	6	0.171
costumbre	H1870	2	0.057
costumbre	H2706	2	0.057
costumbre	G4914	2	0.057
costumbre	H0734	1	0.029
costumbre	H2708	1	0.029
costumbre	H2063	1	0.029
